,Date,User,Tweet,Hashtags,Location
4316,2022-10-14 05:13:52+00:00,TheGoodAndBads,Cannabis Is (Probably) Improving Sleep Among Those With PTSD - https://t.co/CcH3PrL9hI,,
4317,2022-10-14 05:13:32+00:00,IAMMSXQUISITE,My aunt talking about she just smoked her cannabis and she could dive into some real good Jamaican food right now😂😂😂,,PHL✈️ATL
4318,2022-10-14 05:13:16+00:00,illicit_yeetg0d,Does anybody know if the ucsb cannabis club is still running?,,
4319,2022-10-14 05:12:48+00:00,CannabisCarol,Met a French DJ in NY that’s so good I’ll follow his sets anywhere @pawlentyofsolar,,Los Angeles 
4320,2022-10-14 05:12:41+00:00,SoniaHendrix,"""Dasheeda Dawson Appointed NYC's First Cannabis Czar By Mayor Adams"" ⁦@HoneysuckleMag⁩ #nyc #cannabis @DasheedaDawson⁩  https://t.co/aBOeXpHPKw","['nyc', 'cannabis']","Manhattan, NY"
4321,2022-10-14 05:12:22+00:00,NobleHeart18,The boxer slugged his opponent,,
4322,2022-10-14 05:10:55+00:00,NobleHeart18,"When you're the boss, staying late at the office just comes with the territory",,
4323,2022-10-14 05:09:16+00:00,minder_oliver,"„One would be to limit cannabis sales to government-run stores. It would also allow the state to keep all the revenues and use some of them to support communities of color, instead to private cannabis businesses, which are controlled by white people“

@GOP 

#whitegenocide https://t.co/vrspT2R80G",['whitegenocide'],Planet Earth
4324,2022-10-14 05:09:05+00:00,wrestlespiracy,drew mcintyre https://t.co/nT6R8wXpA1,,"he || wrestling, horror, mcu"
4325,2022-10-14 05:08:47+00:00,MMJHealthcare,GET 881 NEW FOLLOWERS https://t.co/6pt9Ax4EnZ,,Nationwide
4326,2022-10-14 05:08:37+00:00,MMJHealthcare,GET 5778 NEW FOLLOWERS https://t.co/a3rroRcvl3,,Nationwide
4327,2022-10-14 05:08:20+00:00,EconUS,The more wide-reaching part of Joe Biden’s executive order concerns the way the drug is regulated. Reclassifying cannabis could have massive implications for America’s budding pot industry https://t.co/9sjggu5mUh,,New York
4328,2022-10-14 05:07:54+00:00,PaddyRy65586397,Social conservatism? put that to the electorate 45% of Brits would describe themselves as either atheist or non-religious just 16.3% attend church 71% are pro-choice 82% support gay marriage 43% support trans rights 55% are pro-legalising cannabis. https://t.co/8Igsx13dMX,,Republic Of Liverpool
4329,2022-10-14 05:05:58+00:00,cannabisseeds_,"211519_-_[1e]_the_layers_of_cannabis_policy,_and_where_prevention_fits_in (1080p).mp4 by UCLA ISAP https://t.co/YZvL5bF57t",,
4330,2022-10-14 05:04:53+00:00,DianaB47447978,The escape goat has a big cannabis booming business peekaboo,,
4331,2022-10-14 05:04:03+00:00,RespectMyRegion,"Respect My Region debuts Legacy Smalls, a new line featuring Dedication OG and Gelato Octane, crafted by award-winning The Cure Company. The brand will debut in CA, providing 7g of premium bud.

#Cannabis #StrainReview #Dispensary #Weed #NewStrain

https://t.co/H9TZ6uSd0a https://t.co/PgsU7xvrEi","['Cannabis', 'StrainReview', 'Dispensary', 'Weed', 'NewStrain']",Seattle to LA
4332,2022-10-14 05:03:54+00:00,Rbj39,"Dank Brandon Shirt, Cannabis Shirt, Weed Shirt, Funny Marijuana Tee, Marijuana Shirt, Weed Tee, Gift For Him, Biden Marijuana Shirt for just $19.99.
Order here https://t.co/aaynGb0X9e
#WeedTee #WeedShirt https://t.co/DaQFB6aqo1","['WeedTee', 'WeedShirt']",
4333,2022-10-14 05:03:18+00:00,aloha88,"The world has legalized medical cannabis and divorce. Aside from hypocrisy and double standards, why does the PH refuse to recognize that the benefits far outweigh the risks? #unpopularopinion",['unpopularopinion'],
4334,2022-10-14 05:00:43+00:00,Tumbuka_King,"""NO MATTER how the DEVIL may SMOKE Ganja or CANNABIS he WILL NEVER be THE MOST HIGH""",,beautiful city of chipata 
4335,2022-10-14 05:00:37+00:00,420JobsCareers,NEWS ALERT: How to Tissue Culture Cannabis... [ Read Full Story &gt; https://t.co/XisVFmLHSw ] #Jobs #Careers #Marijuana #Cannabis #Hemp #CBD #Job #Career #Employment #JobBoard #JobHunt #JobSearch #HiringNow,"['Jobs', 'Careers', 'Marijuana', 'Cannabis', 'Hemp', 'CBD', 'Job', 'Career', 'Employment', 'JobBoard', 'JobHunt', 'JobSearch', 'HiringNow']",United States
4336,2022-10-14 05:00:04+00:00,MMJHealthcare,Labor attorney discusses railway union decision to reject new contract https://t.co/aycWoS4sKj #cannabiscommunity https://t.co/hYjszlDHwG,['cannabiscommunity'],Nationwide
4337,2022-10-14 05:00:01+00:00,nodaysoff_J305,Watching this now https://t.co/06BNCcUJhe,,
4338,2022-10-14 04:59:34+00:00,HeresSharky,"Pein! Zetsu is growing shrooms and cannabis in his room!
#SharkBot",['SharkBot'],⫷Next to his Father's tank⫸
4339,2022-10-14 04:59:10+00:00,seedsmanrep,"Sour P - Feminised - 5 pack - Feminised - Resin Seeds

#cannabis #cannabiscommunity #weed #haze #kush #thc #cbd #indica #smokers

https://t.co/NOghFmldQi https://t.co/eohZDDv4PB","['cannabis', 'cannabiscommunity', 'weed', 'haze', 'kush', 'thc', 'cbd', 'indica', 'smokers']",uk
4340,2022-10-14 04:58:41+00:00,BoredNBaked,"Legalizing cannabis led to increased cannabis poisonings in Canadian children. It could get ... https://t.co/NhQQwgOTR9
#CannabisNews",['CannabisNews'],Metaverse
4341,2022-10-14 04:58:25+00:00,NobleHeart18,"When he puts pen to paper, he allows his imagination to run riot",,
4342,2022-10-14 04:57:33+00:00,MrCostaJoao,Planning Commission approves 60-acre cannabis cultivation near Santa Maria - Santa Ynez Valley News https://t.co/vyYi9eUJ6s,,Lissabon
4343,2022-10-14 04:56:49+00:00,MMPconnection,"#cannabiscommunity #marijuana #cannabis Columbus NAACP agrees with Joe Biden’s marijuana pardons What questions do you have for Mike DeWine, Nan Whaley, J.D. Vance and Tim Ryan?Note from Opinion and Engagement Editor Amelia Robinson: Members of the https://t.co/tjhtfkKKPI https://t.co/QlOruGwIm9","['cannabiscommunity', 'marijuana', 'cannabis']",
4344,2022-10-14 04:56:48+00:00,MMPconnection,"#cannabiscommunity #marijuana #cannabis Philadelphia NAACP President Catherine Hicks applauds Biden pardons for simple marijuana possession 

I appaud President Biden for completing another campaign promise he made, with the pardon of those https://t.co/nLlnf3OkCq https://t.co/LtxlIzEwC5","['cannabiscommunity', 'marijuana', 'cannabis']",
4345,2022-10-14 04:56:45+00:00,MMPconnect,#cannabis #marijuana #thc #cannabiscommunity What Should Catholics Think?| National Catholic Register https://t.co/IsjprWMbym https://t.co/4zdGFDhrce,"['cannabis', 'marijuana', 'thc', 'cannabiscommunity']",
4346,2022-10-14 04:56:44+00:00,MMPconnect,"#cannabis #marijuana #thc #cannabiscommunity Mitchell man arrested after police find syringe and marijuana in a van 

Mitchell man arrested after police find syringe and marijuana in a van | WBIW https://t.co/gXyD30bzXj https://t.co/6Aje2YyWat","['cannabis', 'marijuana', 'thc', 'cannabiscommunity']",
4347,2022-10-14 04:55:46+00:00,NobleHeart18,"a belly bulge 
or a bulging stomach https://t.co/elElq9VTyW",,
4348,2022-10-14 04:53:47+00:00,AzapoLimpopo,"AZAPO Limpopo PEC Members Cdes Julia Matjeding and Lucky Leshika will be descinding to the mountains of Leolo, Ga-Sekele, Barone Sports ground today to meet with communities in an Information sharing session about the economic importance of Cannabis. https://t.co/s5qUVHxKsH",,"Polokwane, South Africa"
4349,2022-10-14 04:53:03+00:00,rpfnfrlmg,"#OperationNarcos on 13.10.2022 #LMG Division RPF staff of #Dharmanagar recovered 03 KG’s cannabis (Ganja) from T/No 13174 DN K.J. Express valued is Rs 30000/- will be handed over to concerned department for legal process.
@RPFINDIA, @RPFNFR1, @RailNf, @drmlmgnfr, @RailMinIndia https://t.co/8tLnlm5pWJ","['OperationNarcos', 'LMG', 'Dharmanagar']",India
4350,2022-10-14 04:52:18+00:00,CannabisNFTMag,High tech meets high fashion: Balmain launches NFT-based loyalty program https://t.co/Hvs7fXwnsq #ethereum #nftartist #crypto #cryptocurrency #cryptoart #nftcommunity,"['ethereum', 'nftartist', 'crypto', 'cryptocurrency', 'cryptoart', 'nftcommunity']",
4351,2022-10-14 04:51:50+00:00,HBMRC_ACU,"‼️GRANT ANNOUNCEMENT‼️

Congratulations to A/Prof Valentina Lorenzetti @vale_addiction for being awarded a competitive @nhmrc Investigator Grant to identify &amp; reduce neurobiological changes in vulnerable cannabis users via advanced multimodal MRI and evidence-based interventions https://t.co/L5SAljsNqj",,
4352,2022-10-14 04:51:47+00:00,Pikarpette,Uncanny https://t.co/VvlnPxcBcb,,Tour Eiffel
4353,2022-10-14 04:51:09+00:00,NFTRVN,"Was a pleasure to speak with you ⁦@kokid951⁩ in the space. #ravencoin. Come back to your roots 😝

Thank you for the opportunity to speak! ⁦@puffpandas⁩ when you get tired of broken sea, https://t.co/0owiCwMRj2 is where you will find me. 😉 https://t.co/DN5Hi8GJrI",['ravencoin'],Ravencoin Blockchain
4354,2022-10-14 04:50:32+00:00,CBDSmokeShop,"#edibles #cbdoil 
#cannabiscommunity Now our Wedding Cake Active #CBD Cartridge comes with the raw power of Active CBD. Pure, hemp-based cannabinoids combined for strength and power. Wedding Cake Active CBD Cartridge offer you 800mg of Neutractiv https://t.co/Vn5SHPSy1L #cannabis https://t.co/XnSjXw29EV","['edibles', 'cbdoil', 'cannabiscommunity', 'CBD', 'cannabis']",
4355,2022-10-14 04:49:30+00:00,areyoupop,"Huntsville City Council to vote on medical cannabis ordinance

HUNTSVILLE, Ala. (WHNT) – On Thursday evening, Huntsville City Council was given a presentation on a host of reasons why medical cannabis dispensaries should be authorized to operate in",,"Boulder, CO"
4356,2022-10-14 04:49:13+00:00,Ncadd_GDA,"https://t.co/mwuPtQmEbE says approximately 10% of regular cannabis users develop a marijuana use disorder. 

A mental dependency on marijuana is a risk to your mental health. Be sure to research the risks or marijuana so that you can help protect your mental health. #TalkAboutIt",['TalkAboutIt'],
4357,2022-10-14 04:48:24+00:00,TheGreenhorn3,"White Widow 1x0.5 Pre-roll By Hi-Way!
great for on the go!
#mywayorthehiway #weed #smoke #cannabis #greenhornvernonbc https://t.co/85FQ9HtOe9","['mywayorthehiway', 'weed', 'smoke', 'cannabis', 'greenhornvernonbc']",Vernon B.C.
4358,2022-10-14 04:48:15+00:00,ViciousPinky,I love cannabis 🫶🏼 https://t.co/OYMwN3GTVK,,"Chicago, IL"
4359,2022-10-14 04:46:59+00:00,amsterdamseeds2,Cannabis-Accessories Brand Nowdays Highlights 'Questionable Laws' 10/13/2022 - MediaPost Communications https://t.co/DFs1nkskel ... #weed #learning #cannabisgrower #weedgrows #sativa #indica #haze #kush,"['weed', 'learning', 'cannabisgrower', 'weedgrows', 'sativa', 'indica', 'haze', 'kush']",uk
4360,2022-10-14 04:45:05+00:00,massblogxyz,Could Pot Prevent a Pot Belly? Researchers Get the Skinny on Cannabis https://t.co/468wOrNuxz,,
4361,2022-10-14 04:44:47+00:00,rtoptrees,"I just like the way it looks

#marijuana #cannabis #delta8 #weed #cbd
#kush #ganja #weedlife #weedsmokers
#weedcommunity

https://t.co/nIdtocUbE1","['marijuana', 'cannabis', 'delta8', 'weed', 'cbd', 'kush', 'ganja', 'weedlife', 'weedsmokers', 'weedcommunity']",
4362,2022-10-14 04:43:50+00:00,stobywan,#trythis Visit a nearby museum on cannabis 💚,['trythis'],Everywhere U.S.A.
4363,2022-10-14 04:43:47+00:00,nodaysoff_J305,Them niggas at the crib probably feeling like gooks Foreal,,
4364,2022-10-14 04:43:39+00:00,waterxbear,"34/42 Alternatively an online store will also be launched in order to allow users to purchase cannabis product, merchandise and seasonal gifts using $SEEDS or $SOL. #StonedFrog #NFT holders will receive a discount on all online store items.","['StonedFrog', 'NFT']",Turkey
4365,2022-10-14 04:43:05+00:00,nodaysoff_J305,I barely was on twitter today but shit been crazy,,
4366,2022-10-14 04:42:57+00:00,Spaces_NFT_Web3,"Keith “NFT kid” Berry 𝓲𝓼 𝓱𝓸𝓼𝓽𝓲𝓷𝓰 𝓪 𝓣𝔀𝓲𝓽𝓽𝓮𝓻 𝓢𝓹𝓪𝓬𝓮
@kokid951

#NFT #Web3 #TwitterSpaces #Spaces
https://t.co/evM8yW1IhO","['NFT', 'Web3', 'TwitterSpaces', 'Spaces']",Metaverse
4367,2022-10-14 04:42:01+00:00,ResinShark,"Loving this Rocket Science! 🚀🧪 

- Flower day 23 

Shoutout to my boy @TonyGreenhand &amp; @GHGenetics for these fire seeds🔥

Check us out on the discord https://t.co/jyd4zvby6d

#GreenhandGenetics #Mmemberville
#Growyourown #dank #Cannabis #Weed #Smokeweed #cannabiscommunity https://t.co/rJ1DbfPmX3","['GreenhandGenetics', 'Mmemberville', 'Growyourown', 'dank', 'Cannabis', 'Weed', 'Smokeweed', 'cannabiscommunity']",
4368,2022-10-14 04:41:53+00:00,nodaysoff_J305,Only he can do it https://t.co/dND98trdZ9,,
4369,2022-10-14 04:40:29+00:00,rtoptrees,"Medicinal cannabis study into easing symptoms of children in palliative care

#marijuana #cannabis #delta8 #weed #cbd
#kush #ganja #weedlife #weedsmokers
#weedcommunity

https://t.co/vsRW2BGNBS","['marijuana', 'cannabis', 'delta8', 'weed', 'cbd', 'kush', 'ganja', 'weedlife', 'weedsmokers', 'weedcommunity']",
4370,2022-10-14 04:40:26+00:00,greynomatter,Cannabis upgraded to a class A? What a joke party the Tories are. A big fucking dangerous joke.  https://t.co/75rviXMBMr,,UK
4371,2022-10-14 04:40:05+00:00,NewsBudz,"Cannabis Associated With Quality of Life Improvements for Adults with Autism, Study Says https://t.co/uDuI09z5t8 #cannabis",['cannabis'],"Philadelphia, PA"
4372,2022-10-14 04:40:04+00:00,NewsBudz,"Federal Report Details Who's Impacted By Biden's Marijuana Pardon Action, State By State https://t.co/y2ZyTCDbzY #cannabis https://t.co/JqC5pnFgs6",['cannabis'],"Philadelphia, PA"
4373,2022-10-14 04:39:55+00:00,MsnPacking,Smart Buys! Ceramic Cups with metal non crimping lids for your vaping machines. starting from $1.28 at https://t.co/rZHCZGHtO0 See more. 🤓 #marijuana #cannabis https://t.co/WA502xqOrV,"['marijuana', 'cannabis']",USA
4374,2022-10-14 04:38:22+00:00,nodaysoff_J305,It’s been a wild day on twitter 😭 https://t.co/7yfVppybIJ,,
4375,2022-10-14 04:37:26+00:00,PaineWizard,"🤔 notice how the @DNC holds all three branches of government and Cannabis is still rated a class 1 Narcotic, rated above drugs like  cocaine, heroine, methamphetamine...

😏 get it?",,USA
4376,2022-10-14 04:36:39+00:00,djdoc5,"#NightOwlz Coffee, Music and Cannabis Go Hand N Hand (Open Panel ) #Live... https://t.co/vA9DGKpY0s via @YouTube","['NightOwlz', 'Live']",BFE
4377,2022-10-14 04:36:35+00:00,markscofield5,I just published Who am I now? A Biographical Update While Spelunking in the Caverns of Cannabis https://t.co/Aclb8jdq2t,,USA
4378,2022-10-14 04:35:25+00:00,joDumire64,"The "" War on drugs "" SCAM 📌
""Crimes"" prisons ,  dirty-cops lobbyists, Synthetics &amp; death via 
 big pharma 
Call it Cannabis weed or marijuana #Godsgift naturally holistic ✌🏽 https://t.co/N2H9ny3Twd",['Godsgift'],"Eugene, OR"
4379,2022-10-14 04:34:50+00:00,mianade20633221,Huntsville City Council to vote on medical cannabis ordinance https://t.co/5aAfXUP17Y,,
4380,2022-10-14 04:32:55+00:00,MAnsab44480621,Huntsville City Council to vote on medical cannabis ordinance https://t.co/DgPO8YxSVW,,
4381,2022-10-14 04:32:47+00:00,iamshahzaibkh,Huntsville City Council to vote on medical cannabis ordinance https://t.co/HAjIkLlNaT,,United States
4382,2022-10-14 04:31:51+00:00,mianade20633221,Huntsville City Council to vote on medical cannabis ordinance https://t.co/xE2SXUEbGf,,
4383,2022-10-14 04:30:03+00:00,TrumpErowid,Drugs caffeine and cannabis and relaxed.,,
4384,2022-10-14 04:29:46+00:00,freshnessvn,"Don’t panic, it’s organic 🌿🙌
#Freshnessvn #Cannabis #Weed #Kush #Vietnam https://t.co/2pVXRSqUMM","['Freshnessvn', 'Cannabis', 'Weed', 'Kush', 'Vietnam']",Việt Nam
4385,2022-10-14 04:29:41+00:00,TheGreenhorn3,"New From Color cannabis, Space cake! Indica dominant 
hybrid smoke pre-roll 10 pack! 
#weed #greenhornvernonbc #lostinspace #cannabis #smoke https://t.co/bOOxhnwMJe","['weed', 'greenhornvernonbc', 'lostinspace', 'cannabis', 'smoke']",Vernon B.C.
4386,2022-10-14 04:29:40+00:00,MAnsab44480621,Huntsville City Council to vote on medical cannabis ordinance https://t.co/fj342k17tY,,
4387,2022-10-14 04:29:32+00:00,iamshahzaibkh,Huntsville City Council to vote on medical cannabis ordinance https://t.co/kMHrOBmhmA,,United States
4388,2022-10-14 04:28:40+00:00,walkingtowork35,Need to do a $25 fundraiser so I have another month supply of edibles. Tip $5 for a 🧁 🧁 🍪 🍪🥮🥮🍰🍰🍫🍫🍬🍬🍩🍩🍭🍭 #cannabis #thc #cbd,"['cannabis', 'thc', 'cbd']",🇺🇸🇦🇹🇪🇺
4389,2022-10-14 04:28:36+00:00,seedsmanrep,Visit https://t.co/QjHW0GiXxG for #cannabis seeds  || Just how big will the Europe cannabis market grow? - Investment Monitor https://t.co/Z8BngIQojq -- #kush #og #haze #thc #rso #weed #smokers #growers #ganja #marijuana #cannabisseeds #cannabiscommunity,"['cannabis', 'kush', 'og', 'haze', 'thc', 'rso', 'weed', 'smokers', 'growers', 'ganja', 'marijuana', 'cannabisseeds', 'cannabiscommunity']",uk
4390,2022-10-14 04:28:08+00:00,5OShadeOfGreen,More Research Links #Cannabis To Treatment For #Coronavirus https://t.co/51VwSgn5pm #CBG #CBD #CBDEdibles #CBDOil #CBDa #CBGa,"['Cannabis', 'Coronavirus', 'CBG', 'CBD', 'CBDEdibles', 'CBDOil', 'CBDa', 'CBGa']",Worldwide
4391,2022-10-14 04:27:30+00:00,CannabisBizNews,Tribally Licensed Sovereign Cannabis Company Holds Soft Launch - Indian Time https://t.co/D1iqLbm3dY #cannabis,['cannabis'],United States
