Date,User,Tweet,Hashtags,Location,Mentioned User,Key Word,Reply Count,like Count,Retwet Count,Followers Count
2022-10-11 10:25:17+00:00,Godzy69,"Pretty sure this screams welcome to Florida @CultureCasino @LaReinaCreole WKMG News 6 &amp; ClickOrlando: 42 pounds of cannabis, THC among drugs found during Orlando traffic stop, police say.
https://t.co/yvCY5TuEJZ",,"Florida, USA","[User(username='CultureCasino', id=1229813644986212352, displayname='Culture Casino', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='LaReinaCreole', id=40306643, displayname='La Reina🇺🇸Creole🇩🇴🇯🇲🇵🇷🇹🇹🇨🇺🇭🇹🇲🇽🇨🇴', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,1,4,1,758
2022-10-10 22:03:56+00:00,itsivyblueee,I am one cranky mess right now. I really hope no one approaches me today until I have thc in my system.,,Canada,,THC,0,7,0,18129
2022-10-10 21:58:44+00:00,bajh_,my edibles and thc pen otw 😭🫶🏽 no more sober me,,north philly.,,THC,1,6,0,53348
2022-10-10 19:49:05+00:00,lakesandlegends,"NOW AVAILABLE TO-GO FROM THE TAPROOM! 
Load up on our 2 delicious flavors, Ginger Ale &amp; Passionfruit THC sparkling water.🤤 https://t.co/4tdeoZn9nG",,"Loring Park, Minneapolis, MN",,THC,0,2,1,3541
2022-10-10 14:53:52+00:00,WillieBlaze4,"SWING BY AND SAY HIGH!!!!! 💨💨💨💨💨💨💨🍃 #cannabiscommunity
#cannabisculture
#thc
#Marijuana
#cannabis
#420
#wax
#willieblaze
#will_e_blaze #willieblaze1 #cannabislife #indica #sativa #hybrid #710 #weedlover

@will_e_blaze
@the_prohibition_bar @ccglassandgear https://t.co/clNz4q6zJE","['cannabiscommunity', 'cannabisculture', 'thc', 'Marijuana', 'cannabis', 'wax', 'willieblaze', 'will_e_blaze', 'willieblaze1', 'cannabislife', 'indica', 'sativa', 'hybrid', 'weedlover']",,,THC,0,3,0,123
2022-10-10 01:45:48+00:00,Kkigar,"So I’m trying something called lava rocks for the first time. It’s an Indica rolled in Kief and it’s the stickiest stuff and tastes like gasoline. 51% THC.   

I hear it’s especially good for pain and staying in. https://t.co/meSXDYRNkG",,"Waikiki, Hawaii 🌈",,THC,1,4,0,787
2022-10-09 22:05:59+00:00,BigBodyLa,Just spent $61 on 5 pre rolls wrapped in keef with 49.99 thc and a eighth of of Apple fritters 🥴🥲🥲🥴🥴😍😍😮‍💨😇🔥🔥🥳,,"San Antonio, TX",,THC,0,2,0,1152
2022-10-09 20:45:52+00:00,yass_effect,drinking a thc infused chai and walking around whole foods like i’m macgyver,,"Chicago, IL",,THC,0,5,0,2354
2022-10-09 13:19:55+00:00,Jeremy_Danner,I ate 60mg of THC yesterday afternoon/evening and I slept like this last night. So good. https://t.co/QfE0Aff4Kl,,Kansas City,,THC,0,12,0,19733
2022-10-08 20:55:36+00:00,Weed_Genics,"Happy Caturday from our social media assistant #BabyYoda! He made this for his #Mmemberville friends and hopes y’all have a fabulous weekend. While our furry friend can’t use THC, he does benefit from CBD! 
 🐈‍⬛ 
#420life #Caturday #happycaturday #IAmCannabis #mmj #catsoftwitter https://t.co/nJkJgJbYPW","['BabyYoda', 'Mmemberville', '420life', 'Caturday', 'happycaturday', 'IAmCannabis', 'mmj', 'catsoftwitter']","NV, CA, OK",,THC,1,412,251,45399
2022-10-08 15:29:01+00:00,420PandaNation,THC infused home made gummies!! https://t.co/46W5Jblo4p,,"South Haven, MI",,THC,1,10,0,421
2022-10-08 08:43:54+00:00,x_CoyoteDead_x,"70’s being the hippie era is so funny considering the weed was like 3% thc back then.
Convinced a cake pen would send jimmi hendrix into a coma.",,"Texas, USA",,THC,0,5,1,283
2022-10-08 04:42:38+00:00,buffa82,I owe a debt to THC.,,"St Louis, MO",,THC,4,9,0,15521
2022-10-08 00:52:03+00:00,DomVisuals,"Nebraska has some of the toughest marijuana laws in the country. 

Possessing less than an ounce of marijuana is an infraction for the first offense, and a misdemeanor for following offenses. 

Edibles and THC cartridges are always a felony regardless of amount. https://t.co/yVPeFuBhLG https://t.co/3Ol0kFuuct",,"OMAHA, NE📍",,THC,1,7,2,4195
2022-10-07 13:41:21+00:00,trevspires,"The funny thing about senators who oppose Marijuana legalization is that… in most of their states today you can buy completely unregulated and unchecked THC-delta-8 vapes, edibles and flower at LITERAL GAS STATIONS. 

If you don’t know what delta-8 is… it’s pot.",,"Salem, MA (Witch City!)",,THC,1,5,1,338
2022-10-07 13:07:23+00:00,canna__momma,"Happy Friday beautiful stoners. I've been busy at different doc appointments that need to be done before the next surgery on 11/2. I'm restocking my thc, &amp; pregaming for my 50th birthday next week. Yall, do not take your health for granted! Stoners rule the 🌎 
#Mmemberville https://t.co/6JmgxPQUAX",['Mmemberville'],"Florida, USA",,THC,0,7,2,7095
2022-10-06 21:59:47+00:00,mattimus505,"I need pierced titties in my face, 800mg of THC and a week vacation, and I would be as right as rain.",,"Albuquerque, NM",,THC,0,3,0,101
2022-10-06 21:50:19+00:00,coreydeanstone,THC ODs on the rise? 🤔 https://t.co/jTRVnpYTWc,,"Texas, USA",,THC,0,4,0,1109
2022-10-06 20:09:16+00:00,mrworthington,"In Texas, getting caught w/ THC edibles from a place like CO/CA can result in a 2nd Degree Felony, up to 20yrs in prison, fines of $20k, + losing right to vote/own guns. 

Can be considered more severe than physically assaulting on-duty law enforcement (3rd degree, 10yrs, $10k). https://t.co/IAlwEkBuWe",,Austin | Del Valle,,THC,1,17,14,1816
2022-10-06 18:50:49+00:00,Weed_Genics,"One of our missions at #WeedGenics is to help those affected by #PTSD find natural relief via #MMJ. A new study reveals that #THC + therapy can work to help manage PTSD symptoms: https://t.co/T2lMCjYxkt
⚕️
#CannabisNews #Mmemberville #420Life #IAmCannabis #LegalizeIt https://t.co/jDDf31rNik","['WeedGenics', 'PTSD', 'MMJ', 'THC', 'CannabisNews', 'Mmemberville', '420Life', 'IAmCannabis', 'LegalizeIt']","NV, CA, OK",,THC,0,364,30,45399
2022-10-06 18:39:26+00:00,itsflipjackson,"Women, Weed &amp; Weather, what a wonderful combo #THC : The Hustle Continues 🏁💨💎🌹💲🏆🌐💯 https://t.co/7LhEYfJOod",['THC'],"Boston, MA",,THC,0,3,1,1430
2022-10-06 16:32:52+00:00,jaadenthomaas,"Ice water, cherry flavored 86% THC clouds, and the sims 3. Life is sad. Real sad.",,915🌵,,THC,0,5,0,363
2022-10-06 00:35:30+00:00,RobbinsGroupLLC,"The Higher Learning LV Interview Series

These interviews have included Dr. Raphael Mechoulam, the first scientist to synthesize THC in the 1960s and Dr. Ethan Russo, author of the controversial theory of the entourage effect.

#LearnAndTeachOthers now. https://t.co/nUYkQvzm80",['LearnAndTeachOthers'],"Las Vegas, NV",,THC,1,12,4,12855
2022-10-05 22:53:27+00:00,itsflipjackson,Even on them rainy daze we still find a way to light up the scene 💨💨💨 #THC https://t.co/tDlVcdPfu6,['THC'],"Boston, MA",,THC,1,3,0,1430
2022-10-05 22:13:22+00:00,CGDay21,Sooooooo. My regular canna female tweeps. Does thc help with period cramps??,,"Oakland County, Michigan",,THC,2,6,0,1225
2022-10-05 19:00:40+00:00,itsflipjackson,"MAJOR S/O my guy @HAAWWS blessing me w/ another verse for the album&amp;piece to the puzzle for the bigger picture &amp; CONGRATULATIONS on his BMA nomination for Best New Artist‼️🏆‼️ BE SURE TO TAP IN W/ bro’s music, movement&amp;vote‼️🌐‼️ #THC 

HAAWWS - NSFW EP OUT NOW‼️🎶‼️🔥‼️🎶‼️ https://t.co/kdGWcb1DL3",['THC'],"Boston, MA","[User(username='HAAWWS', id=1038519689062821899, displayname='DALI LAMA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,0,3,3,1430
2022-10-05 15:56:10+00:00,BlakaFlakaTHC,It’s the little things! 💜🥰😘@BCrem305_THC https://t.co/MtNpi2KAuK,,"Tampa, Florida","[User(username='BCrem305_THC', id=1303090748397686785, displayname='bcrem305🌴', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,2,32,1,1935
2022-10-04 21:53:57+00:00,KayleighMichael,"Y’all the dispensary has fun dips 🔥🔥 
•
BUT THC fun dips",,"Minooka, IL",,THC,1,7,0,3653
2022-10-04 19:57:08+00:00,DelilahJack123,Yummy yummy love my gummies #Gummies #bakedapplepie #baked #gdf #thc #WeedLovers #Wana #Marijuana #yummy https://t.co/O5Dbijokjt,"['Gummies', 'bakedapplepie', 'baked', 'gdf', 'thc', 'WeedLovers', 'Wana', 'Marijuana', 'yummy']",,,THC,0,2,0,36
2022-10-04 16:02:31+00:00,itsflipjackson,THE LAB IS BACK IN BUSINESS‼️🙏🏼‼️ #OldToSomeoneNewToMe #THC #Blessings #ThankYouLordImGratefulLord https://t.co/4mnFnWPcyO,"['OldToSomeoneNewToMe', 'THC', 'Blessings', 'ThankYouLordImGratefulLord']","Boston, MA",,THC,0,2,1,1430
2022-10-04 15:23:27+00:00,itsflipjackson,As we proceed it’s THC till infinity,,"Boston, MA",,THC,0,3,1,1430
2022-10-04 14:04:45+00:00,GoingGreenPicks,"$KRTL on fire. Starting to make a parabolic run. The .065 is about to fall. $KRTL has a THC product that will produce $200,000,000 year one. Their THC mobile lab is going to change the Camnabis industry. Target 4,00 in 12 months.
#OTC #MONEY #bonds #CreditSuisse #Kardashians  
$T","['OTC', 'MONEY', 'bonds', 'CreditSuisse', 'Kardashians']",Hawaii,,THC,2,27,17,2581
2022-10-04 00:48:18+00:00,JustinKollar,"Every year our police chief on Kaua’i would send out a media advisory telling parents to be on the lookouts for THC edibles, and every year I’d gripe about it. Closest thing to a Halloween tradition I’ve ever had. https://t.co/3YWB3yXK4A",,"Oakland, CA",,THC,6,16,0,4967
2022-10-03 23:56:37+00:00,itsflipjackson,"Burning spliffs filled with piff manifesting pay daze 🏁💨💲🏆🌐💯

Song: Sucker Free
Project: Follow The Leader
#THC : The Hustle Continues 
#ItsFlipJacksonOnTheBeat https://t.co/7aLr5sCvYi","['THC', 'ItsFlipJacksonOnTheBeat']","Boston, MA",,THC,0,2,0,1430
2022-10-03 17:40:00+00:00,xDr_thc,Live your life for you.,,MI-no meet ups(ง'̀-'́)ง,,THC,0,2,0,1831
2022-10-03 16:26:10+00:00,ChristineTatum,"Adolescent brains primed by alcohol, nicotine and THC are much more likely to seek #opiates, including #fentanyl. Colorado has done a bang up job of ushering its kids into addiction and death by commercializing drug sales and otherwise socially norming drug use. Reap what you sow https://t.co/2elAViuzox","['opiates', 'fentanyl']","Denver, CO",,THC,0,3,1,1587
2022-10-03 08:36:47+00:00,xDr_thc,She’s a 10 but spends all her money on weed and crystals,,MI-no meet ups(ง'̀-'́)ง,,THC,2,5,2,1831
2022-10-03 04:50:33+00:00,itsflipjackson,#THC : The Hustle Continues 🏁💨💎💲🌹🏆🌐💯 https://t.co/BnGzhnXjIN,['THC'],"Boston, MA",,THC,0,2,0,1430
2022-10-02 20:43:35+00:00,msmastafoxx,"Mark your calendar 📆 — Don't miss @MsMastaFoXX &amp; @MsWhizdom next Live ""Quarter Moon &amp; Last Day Of Mercury Retrograde 10/2/22! #THCTribe #NeoCodeSociety"" On Stereo App @app_stereo on Oct 2, 3:33PM (PST) #THC #TribeOfHigherConsciousness #Sunday #5DEye https://t.co/MqbFOZot8R","['THCTribe', 'NeoCodeSociety', 'THC', 'TribeOfHigherConsciousness', 'Sunday', '5DEye']",MyCreatorLife,"[User(username='msmastafoxx', id=1471098570, displayname='MsMastaFoXX LLC♌👽🖖🌋🕉🔑7-FigBizOwner💰👑🌊💜☯️', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='mswhizdom', id=2305685372, displayname='Ms Whizdom 👽♒👽', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='app_stereo', id=1217236670312931329, displayname='Stereo', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,0,4,1,1411
2022-10-02 20:31:12+00:00,RobbinsGroupLLC,"Deep Dive: Cannabis for Cancer Pain

""The amount of #pain relief produced by 10 mg of THC oil was comparable to that produced by 60 mg of codeine.""

#LearnAndTeachOthers now by sharing. https://t.co/NL1dFdiURP","['pain', 'LearnAndTeachOthers']","Las Vegas, NV",,THC,1,37,21,12855
2022-10-02 16:51:02+00:00,Lolibangbang,"It was blister stickers cause I’m not gonna be caught out here with fucked up feet, my thc vape, and lighter. Wasn’t wearing gloss cause I didnt wanna give him glossy sparkle lips. I had 3 xl joints in the joint holder separately. https://t.co/9Jg3S2diup",,"Providence, RI",,THC,0,9,1,1129
2022-10-02 15:23:27+00:00,CristieM13,"My sciatica💥 gave me a renewed appreciation for the salve I made....
I work hard on this and it works amazingly !!
Gets deep into those aches and pains 🤕
And melts them away 😍 
For Your 420 Parts 
128mg Thc Medicated Salve 
Pain-Reliving Anti-Inflammatory 
Skin repair 🌱💚 https://t.co/fAOpjteDZM",,United States,,THC,0,7,3,1696
2022-10-02 03:39:00+00:00,WillieBlaze4,"Check out my new video fam!! Thank you
#cannabiscommunity
#cannabisculture
#thc
#Marijuana
#cannabis
#420
#wax
#willieblaze
#will_e_blaze #willieblaze1 #cannabislife #indica #sativa #hybrid #710 #weedlover

 https://t.co/EMBTX7RKxa","['cannabiscommunity', 'cannabisculture', 'thc', 'Marijuana', 'cannabis', 'wax', 'willieblaze', 'will_e_blaze', 'willieblaze1', 'cannabislife', 'indica', 'sativa', 'hybrid', 'weedlover']",,,THC,0,7,1,123
2022-10-01 20:31:33+00:00,kingjimmyc,I’m gonna jailbreak this simulation by getting high on @papaandbarkley CBD oil it’s called THC plant medicine it’s legal in California why go to Paris France 🇫🇷 when you can come visit me https://t.co/1eMR3QLopy,,"West Hollywood, CA","[User(username='papaandbarkley', id=758403675572178946, displayname='Papa & Barkley', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,0,2,1,8855
